Datetime,siteID,skycondition,I,I_ahead15,I_ahead30,I_ahead45,I_ahead60,I_ahead75,I_ahead90,I_ahead105,I_ahead120,I_ahead135,I_ahead150,I_ahead165,I_ahead180,I_ahead195,I_ahead210,I_ahead225,I_ahead240
2029-05-26 00:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 00:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 00:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 00:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 01:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 01:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 01:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 01:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 02:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 02:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 02:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445
2029-05-26 02:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522
2029-05-26 03:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855
2029-05-26 03:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546
2029-05-26 03:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275
2029-05-26 03:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903
2029-05-26 04:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407
2029-05-26 04:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036
2029-05-26 04:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874
2029-05-26 04:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813
2029-05-26 05:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696
2029-05-26 05:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394
2029-05-26 05:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123
2029-05-26 05:45:00,S1,partlycloudy,0.0,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568
2029-05-26 06:00:00,S1,partlycloudy,0.0,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674
2029-05-26 06:15:00,S1,partlycloudy,0.0,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189
2029-05-26 06:30:00,S1,partlycloudy,1.0067445,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325
2029-05-26 06:45:00,S1,partlycloudy,10.187522,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013
2029-05-26 07:00:00,S1,partlycloudy,37.194855,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246
2029-05-26 07:15:00,S1,partlycloudy,77.881546,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205
2029-05-26 07:30:00,S1,partlycloudy,116.957275,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687
2029-05-26 07:45:00,S1,partlycloudy,129.04903,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347
2029-05-26 08:00:00,S1,partlycloudy,96.36407,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152
2029-05-26 08:15:00,S1,partlycloudy,136.20036,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081
2029-05-26 08:30:00,S1,partlycloudy,319.67874,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256
2029-05-26 08:45:00,S1,partlycloudy,394.33813,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256
2029-05-26 09:00:00,S1,partlycloudy,457.3696,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518
2029-05-26 09:15:00,S1,partlycloudy,507.394,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798
2029-05-26 09:30:00,S1,partlycloudy,565.3123,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249
2029-05-26 09:45:00,S1,partlycloudy,608.5568,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969
2029-05-26 10:00:00,S1,partlycloudy,638.2674,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084
2029-05-26 10:15:00,S1,partlycloudy,698.6189,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399
2029-05-26 10:30:00,S1,partlycloudy,750.58325,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254
2029-05-26 10:45:00,S1,partlycloudy,628.01013,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342
2029-05-26 11:00:00,S1,partlycloudy,560.33246,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726
2029-05-26 11:15:00,S1,partlycloudy,797.91205,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455
2029-05-26 11:30:00,S1,partlycloudy,744.03687,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313
2029-05-26 11:45:00,S1,partlycloudy,636.6347,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303
2029-05-26 12:00:00,S1,partlycloudy,493.87152,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139
2029-05-26 12:15:00,S1,partlycloudy,649.0081,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884
2029-05-26 12:30:00,S1,partlycloudy,822.25256,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125
2029-05-26 12:45:00,S1,partlycloudy,522.56256,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048
2029-05-26 13:00:00,S1,partlycloudy,671.9518,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129
2029-05-26 13:15:00,S1,partlycloudy,765.2798,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985
2029-05-26 13:30:00,S1,partlycloudy,800.249,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131
2029-05-26 13:45:00,S1,partlycloudy,774.1969,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756
2029-05-26 14:00:00,S1,partlycloudy,714.55084,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112
2029-05-26 14:15:00,S1,partlycloudy,663.7399,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0
2029-05-26 14:30:00,S1,partlycloudy,540.0254,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0
2029-05-26 14:45:00,S1,partlycloudy,633.2342,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0
2029-05-26 15:00:00,S1,partlycloudy,578.9726,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0
2029-05-26 15:15:00,S1,partlycloudy,539.41455,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0
2029-05-26 15:30:00,S1,partlycloudy,490.6313,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 15:45:00,S1,partlycloudy,412.45303,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 16:00:00,S1,partlycloudy,354.6139,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 16:15:00,S1,partlycloudy,280.08884,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 16:30:00,S1,partlycloudy,263.2125,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 16:45:00,S1,partlycloudy,200.16048,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 17:00:00,S1,partlycloudy,143.88129,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 17:15:00,S1,partlycloudy,106.248985,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 17:30:00,S1,partlycloudy,57.5131,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 17:45:00,S1,partlycloudy,16.760756,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 18:00:00,S1,partlycloudy,3.4027112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 18:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 18:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 18:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 19:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 19:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 19:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 19:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 20:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 20:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 20:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 20:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 21:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 21:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 21:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 21:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 22:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 22:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 22:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 22:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 23:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 23:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 23:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-26 23:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 00:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 00:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 00:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 00:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 01:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 01:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 01:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 01:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 02:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 02:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-05-27 02:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776
2029-05-27 02:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133
2029-05-27 03:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713
2029-05-27 03:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917
2029-05-27 03:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984
2029-05-27 03:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437
2029-05-27 04:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134
2029-05-27 04:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408
2029-05-27 04:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107
2029-05-27 04:45:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225
2029-05-27 05:00:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015
2029-05-27 05:15:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207
2029-05-27 05:30:00,S1,partlycloudy,0.0,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587
2029-05-27 05:45:00,S1,partlycloudy,0.0,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554
2029-05-27 06:00:00,S1,partlycloudy,0.0,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227
2029-05-27 06:15:00,S1,partlycloudy,0.0,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747
2029-05-27 06:30:00,S1,partlycloudy,0.54157776,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503
2029-05-27 06:45:00,S1,partlycloudy,9.426133,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456
2029-05-27 07:00:00,S1,partlycloudy,34.251713,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443
2029-05-27 07:15:00,S1,partlycloudy,68.63917,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568
2029-05-27 07:30:00,S1,partlycloudy,112.26984,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762
2029-05-27 07:45:00,S1,partlycloudy,160.07437,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785
2029-05-27 08:00:00,S1,partlycloudy,182.48134,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785,856.78674
2029-05-27 08:15:00,S1,partlycloudy,215.77408,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785,856.78674,843.2908
2029-05-27 08:30:00,S1,partlycloudy,257.1107,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785,856.78674,843.2908,850.69824
2029-05-27 08:45:00,S1,partlycloudy,329.2225,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785,856.78674,843.2908,850.69824,836.8541
2029-05-27 09:00:00,S1,partlycloudy,353.8015,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785,856.78674,843.2908,850.69824,836.8541,836.954
2029-05-27 09:15:00,S1,partlycloudy,332.96207,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785,856.78674,843.2908,850.69824,836.8541,836.954,818.0556
2029-05-27 09:30:00,S1,partlycloudy,352.51587,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785,856.78674,843.2908,850.69824,836.8541,836.954,818.0556,804.25586
2029-05-27 09:45:00,S1,partlycloudy,571.8554,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785,856.78674,843.2908,850.69824,836.8541,836.954,818.0556,804.25586,780.5612
2029-05-27 10:00:00,S1,partlycloudy,733.1227,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785,856.78674,843.2908,850.69824,836.8541,836.954,818.0556,804.25586,780.5612,753.16724
2029-05-27 10:15:00,S1,partlycloudy,729.46747,715.3503,693.79456,685.4443,855.2568,821.9762,833.785,856.78674,843.2908,850.69824,836.8541,836.954,818.0556,804.25586,780.5612,753.16724,713.8494
